stamp,ax,ay,az,gx,gy,gz,px,py,pz,vx,vy,vz,qw,qx,qy,qz,bw_x,bw_y,bw_z,ba_x,ba_y,ba_z
1776086967.322485209,-2.477467773,0.101566711,9.423831276,0.053027079,-0.006499363,0.022805378,-0.010442882,0.002747204,-0.021590219,-0.018583748,0.042648937,-0.042003692,0.991795393,0.002350479,0.127806520,-0.001366811,0.009953732,0.006120963,-0.005677452,-0.000022510,0.000000784,-0.000032821
1776086967.326722145,-2.393261050,0.128031635,9.394960450,0.042374432,-0.003303570,0.029196965,-0.010521331,0.002928541,-0.021768885,-0.018447435,0.042949330,-0.042333534,0.991798275,0.002438334,0.127783093,-0.001310526,0.009953732,0.006120963,-0.005677452,-0.000022510,0.000000784,-0.000032821
1776086967.332323551,-2.376419735,0.123219831,9.402178156,0.027460732,0.002022753,0.030262228,-0.010623440,0.003170371,-0.022007597,-0.018010834,0.043396854,-0.042899624,0.991800647,0.002520324,0.127763977,-0.001221155,0.009953732,0.006120963,-0.005677452,-0.000022510,0.000000784,-0.000032821
1776086967.336670160,-2.357172518,0.132843440,9.431048982,0.023199674,0.004153281,0.026001170,-0.010700783,0.003359767,-0.022194898,-0.017576897,0.043749782,-0.043282818,0.991801491,0.002562847,0.127757213,-0.001152566,0.009953732,0.006120963,-0.005677452,-0.000022510,0.000000784,-0.000032821
1776086967.342492819,-2.369202028,0.147278853,9.431048982,0.018938616,0.003088017,0.024935907,-0.010801316,0.003616068,-0.022448191,-0.016954740,0.044286069,-0.043719754,0.991802438,0.002606519,0.127749723,-0.001066786,0.009953732,0.006120963,-0.005677452,-0.000022510,0.000000784,-0.000032821
1776086967.346490860,-2.354766615,0.161714266,9.416613569,0.014677558,-0.001173041,0.017479055,-0.010868255,0.003793974,-0.022623642,-0.016530912,0.044710119,-0.044048588,0.991803777,0.002626963,0.127739331,-0.001015261,0.009953732,0.006120963,-0.005677452,-0.000022510,0.000000784,-0.000032821
1776086967.352486610,-2.304242670,0.207426407,9.392554547,0.011481764,-0.001173041,0.011087468,-0.010964994,0.004064484,-0.022889704,-0.015738351,0.045524016,-0.044701743,0.991806604,0.002643879,0.127717477,-0.000957166,0.009953732,0.006120963,-0.005677452,-0.000022510,0.000000784,-0.000032821
1776086967.356732607,-2.301836768,0.205020505,9.390148645,0.000829119,0.000957488,0.004695881,-0.011030429,0.004259198,-0.023080665,-0.015083515,0.046192582,-0.045246630,0.991808341,0.002639548,0.127704293,-0.000927600,0.009953732,0.006120963,-0.005677452,-0.000022510,0.000000784,-0.000032821
1776086967.363692284,-2.289807257,0.168931972,9.404584058,-0.003431940,0.002022753,-0.008087292,-0.011131473,0.004584047,-0.023398580,-0.013953522,0.047158885,-0.046112694,0.991810514,0.002602457,0.127688310,-0.000908898,0.009953732,0.006120963,-0.005677452,-0.000022510,0.000000784,-0.000032821
1776086967.366633892,-2.292213159,0.137655244,9.435860786,-0.008758262,0.000957488,-0.014478881,-0.011171772,0.004723226,-0.023534675,-0.013445820,0.047469269,-0.046417790,0.991811438,0.002577987,0.127681598,-0.000914079,0.009953732,0.006120963,-0.005677452,-0.000022510,0.000000784,-0.000032821
1776086967.372492075,-2.342737105,0.128031635,9.491196536,-0.015149849,0.002022753,-0.014478881,-0.011247835,0.005002789,-0.023807546,-0.012522276,0.047974238,-0.046741327,0.991813309,0.002511039,0.127668269,-0.000931490,0.009953732,0.006120963,-0.005677452,-0.000022510,0.000000784,-0.000032821
1776086967.376929283,-2.383637441,0.123219831,9.532096873,-0.009823526,-0.000107776,-0.027262051,-0.011302165,0.005216447,-0.024014919,-0.011965943,0.048328737,-0.046728652,0.991814863,0.002457346,0.127657038,-0.000958594,0.009953732,0.006120963,-0.005677452,-0.000022510,0.000000784,-0.000032821
1776086967.382559776,-2.417320072,0.137655244,9.546532286,-0.013019320,0.002022753,-0.029392581,-0.002891912,0.000828579,-0.015946652,0.027279519,0.025837789,-0.013321936,0.991820930,0.001911159,0.127617405,-0.001178016,0.009955431,0.006120624,-0.005676404,-0.000060807,0.000033496,-0.000073282
1776086967.386646271,-2.434161387,0.144872951,9.529690971,-0.011954055,0.005218546,-0.033653643,-0.002779809,0.000935041,-0.016000701,0.027585479,0.026266715,-0.013130660,0.991821605,0.001858934,0.127612494,-0.001224553,0.009955431,0.006120624,-0.005676404,-0.000060807,0.000033496,-0.000073282
1776086967.392491817,-2.458220409,0.106378516,9.517661460,-0.007692997,0.004153281,-0.037914697,-0.002617680,0.001090139,-0.016076809,0.027885516,0.026798386,-0.012908812,0.991822134,0.001790362,0.127608568,-0.001304462,0.009955431,0.006120624,-0.005676404,-0.000060807,0.000033496,-0.000073282
1776086967.396724224,-2.487091382,0.075101783,9.536908678,0.001894383,0.003088017,-0.043241020,-0.002499421,0.001204071,-0.016131014,0.027997429,0.027039609,-0.012705553,0.991822759,0.001753950,0.127603488,-0.001374255,0.009955431,0.006120624,-0.005676404,-0.000060807,0.000033496,-0.000073282
1776086967.402487516,-2.525585816,0.041419153,9.546532286,0.010416498,0.002022753,-0.043241020,-0.002338109,0.001360328,-0.016203070,0.027981399,0.027185355,-0.012299749,0.991823934,0.001729262,0.127593503,-0.001480239,0.009955431,0.006120624,-0.005676404,-0.000060807,0.000033496,-0.000073282
1776086967.406746864,-2.535209425,0.063072272,9.500820145,0.011481764,0.003088017,-0.041110490,-0.002219206,0.001476299,-0.016254924,0.027850276,0.027269503,-0.012048341,0.991824781,0.001721432,0.127586103,-0.001557618,0.009955431,0.006120624,-0.005676404,-0.000060807,0.000033496,-0.000073282
1776086967.412485361,-2.578515664,0.108784418,9.496008341,0.010416498,-0.005434100,-0.047502082,-0.002060426,0.001633676,-0.016323382,0.027488443,0.027580065,-0.011810884,0.991827267,0.001710085,0.127565532,-0.001667950,0.009955431,0.006120624,-0.005676404,-0.000060807,0.000033496,-0.000073282
1776086967.416752577,-2.600168783,0.113596222,9.515255558,0.006155441,-0.013956215,-0.046436813,-0.001943975,0.001752094,-0.016373266,0.027090742,0.027921326,-0.011569166,0.991831427,0.001695257,0.127532219,-0.001754937,0.009955431,0.006120624,-0.005676404,-0.000060807,0.000033496,-0.000073282
1776086967.422503948,-2.609792392,0.130437537,9.524879167,0.010416498,-0.018217273,-0.043241020,-0.001789917,0.001914193,-0.016438571,0.026481867,0.028447434,-0.011140237,0.991839373,0.001676021,0.127469078,-0.001866132,0.009955431,0.006120624,-0.005676404,-0.000060807,0.000033496,-0.000073282
1776086967.426684141,-2.583327468,0.142467048,9.493602439,0.014677558,-0.019282537,-0.040045228,-0.001680104,0.002034037,-0.016484597,0.026057994,0.028891435,-0.010881059,0.991845846,0.001671714,0.127417636,-0.001941470,0.009955431,0.006120624,-0.005676404,-0.000060807,0.000033496,-0.000073282
1776086967.432480574,-2.530397621,0.159308364,9.471949319,0.014677558,-0.017152008,-0.034718905,-0.001530253,0.002203534,-0.016547225,0.025646584,0.029591829,-0.010728095,0.991854626,0.001673443,0.127347801,-0.002034472,0.009955431,0.006120624,-0.005676404,-0.000060807,0.000033496,-0.000073282
1776086967.436670065,-2.530397621,0.159308364,9.512849656,0.010416498,-0.012890950,-0.030457843,-0.001423190,0.002328643,-0.016591916,0.025463282,0.030133556,-0.010606466,0.991860139,0.001671558,0.127303957,-0.002091152,0.009955431,0.006120624,-0.005676404,-0.000060807,0.000033496,-0.000073282
1776086967.442485332,-2.530397621,0.164120168,9.522473265,0.008285969,-0.007564628,-0.029392581,-0.001275762,0.002506110,-0.016652691,0.025240703,0.030901225,-0.010295512,0.991866042,0.001660741,0.127256930,-0.002160941,0.009955431,0.006120624,-0.005676404,-0.000060807,0.000033496,-0.000073282
1776086967.446583509,-2.571297957,0.176149679,9.522473265,0.007220706,-0.000107776,-0.027262051,-0.001172801,0.002633931,-0.016694352,0.025006311,0.031478310,-0.010036071,0.991868545,0.001650314,0.127236780,-0.002206437,0.009955431,0.006120624,-0.005676404,-0.000060807,0.000033496,-0.000073282
1776086967.452147007,-2.588139273,0.200208700,9.517661460,0.010416498,0.006283810,-0.032588374,-0.001035006,0.002811528,-0.016749131,0.024529015,0.032365083,-0.009656047,0.991869472,0.001638577,0.127228531,-0.002272954,0.009955431,0.006120624,-0.005676404,-0.000060807,0.000033496,-0.000073282
1776086967.457150221,-2.556862544,0.224267722,9.455108004,0.007220706,0.013740662,-0.029392581,-0.000913371,0.002975759,-0.016797017,0.024093885,0.033285315,-0.009486177,0.991868092,0.001627721,0.127238297,-0.002335387,0.009955431,0.006120624,-0.005676404,-0.000060807,0.000033496,-0.000073282
1776086967.463618994,-2.549644838,0.219455918,9.426237178,0.004024912,0.020132247,-0.027262051,-0.000759168,0.003195139,-0.016858697,0.023582088,0.034542069,-0.009583978,0.991863489,0.001604582,0.127273146,-0.002406213,0.009955431,0.006120624,-0.005676404,-0.000060807,0.000033496,-0.000073282
1776086967.466492653,-2.511150403,0.221861820,9.426237178,-0.004497204,0.023328042,-0.025131524,-0.000691650,0.003295200,-0.016886383,0.023409086,0.035097993,-0.009684171,0.991860587,0.001586359,0.127295474,-0.002433558,0.009955431,0.006120624,-0.005676404,-0.000060807,0.000033496,-0.000073282
1776086967.472487450,-2.506338599,0.207426407,9.467137515,-0.010888791,0.026523836,-0.020870466,-0.000551910,0.003508993,-0.016944807,0.023211290,0.036228144,-0.009807554,0.991853365,0.001527417,0.127351593,-0.002478240,0.009955431,0.006120624,-0.005676404,-0.000060807,0.000033496,-0.000073282
1776086967.476647615,-2.540021229,0.209832309,9.522473265,-0.015149849,0.028654365,-0.019805200,-0.000455641,0.003661296,-0.016985352,0.023070063,0.036991339,-0.009684448,0.991847672,0.001476243,0.127396050,-0.002502335,0.009955431,0.006120624,-0.005676404,-0.000060807,0.000033496,-0.000073282
1776086967.482594967,-2.573703860,0.190585092,9.544126384,-0.016215112,0.028654365,-0.012348350,0.003653549,-0.002169120,-0.020341792,0.040851344,0.012220779,-0.020384927,0.991909369,0.000772278,0.126896979,-0.003516247,0.009957649,0.006123362,-0.005671204,-0.000097633,0.000077685,-0.000071201
1776086967.486680984,-2.592951077,0.205020505,9.532096873,-0.016215112,0.029719628,-0.017674673,0.003819743,-0.002117627,-0.020424373,0.040496216,0.012983588,-0.020036423,0.991903361,0.000716983,0.126943920,-0.003528354,0.009957649,0.006123362,-0.005671204,-0.000097633,0.000077685,-0.000071201
1776086967.492608547,-2.583327468,0.226673624,9.529690971,-0.016215112,0.028654365,-0.020870466,0.004058173,-0.002037039,-0.020541744,0.039951550,0.014207383,-0.019565146,0.991894591,0.000635165,0.127012024,-0.003558443,0.009957649,0.006123362,-0.005671204,-0.000097633,0.000077685,-0.000071201
1776086967.496663332,-2.578515664,0.221861820,9.527285069,-0.015149849,0.022262778,-0.016609408,0.004219472,-0.001977656,-0.020620457,0.039608272,0.015083038,-0.019259640,0.991889549,0.000580378,0.127051107,-0.003578096,0.009957649,0.006123362,-0.005671204,-0.000097633,0.000077685,-0.000071201
1776086967.502485514,-2.564080251,0.219455918,9.512849656,-0.014084584,0.018001720,-0.011283085,0.004448779,-0.001886216,-0.020731492,0.039161835,0.016327692,-0.018882692,0.991884319,0.000506504,0.127091827,-0.003592877,0.009957649,0.006123362,-0.005671204,-0.000097633,0.000077685,-0.000071201
1776086967.506918669,-2.564080251,0.180961483,9.510443754,-0.017280377,0.012675397,-0.009152558,0.004621686,-0.001811922,-0.020814664,0.038844613,0.017189603,-0.018639961,0.991881714,0.000448924,0.127112297,-0.003595640,0.009957649,0.006123362,-0.005671204,-0.000097633,0.000077685,-0.000071201
1776086967.512297630,-2.595356979,0.173743777,9.505631949,-0.016215112,0.006283810,-0.008087292,0.004829363,-0.001716956,-0.020914130,0.038373520,0.018120647,-0.018343141,0.991880567,0.000376708,0.127121511,-0.003594372,0.009957649,0.006123362,-0.005671204,-0.000097633,0.000077685,-0.000071201
1776086967.516907692,-2.648286827,0.156902461,9.520067362,-0.016215112,0.002022753,-0.009152558,0.005004914,-0.001631692,-0.020997944,0.037786754,0.018869935,-0.018018426,0.991881141,0.000315989,0.127117226,-0.003593447,0.009957649,0.006123362,-0.005671204,-0.000097633,0.000077685,-0.000071201
1776086967.522727489,-2.657910436,0.161714266,9.476761123,-0.013019320,0.002022753,-0.013413616,0.005222091,-0.001519193,-0.021101718,0.036847126,0.019790673,-0.017644049,0.991882619,0.000242940,0.127105653,-0.003600558,0.009957649,0.006123362,-0.005671204,-0.000097633,0.000077685,-0.000071201
1776086967.526755571,-2.653098631,0.192990994,9.435860786,-0.017280377,0.003088017,-0.008087292,0.005369100,-0.001438036,-0.021172594,0.036144617,0.020505010,-0.017546720,0.991883507,0.000191457,0.127098709,-0.003604279,0.009957649,0.006123362,-0.005671204,-0.000097633,0.000077685,-0.000071201
1776086967.532615185,-2.648286827,0.171337874,9.428643080,-0.021541435,0.002022753,-0.001695707,0.005577872,-0.001314730,-0.021275417,0.035113442,0.021581776,-0.017548887,0.991884856,0.000106364,0.127088650,-0.003591079,0.009957649,0.006123362,-0.005671204,-0.000097633,0.000077685,-0.000071201
1776086967.536674738,-2.602574686,0.168931972,9.445484395,-0.023671964,0.000957488,0.003630616,0.005719176,-0.001225694,-0.021346675,0.034502099,0.022282962,-0.017557406,0.991886104,0.000042481,0.127079557,-0.003569314,0.009957649,0.006123362,-0.005671204,-0.000097633,0.000077685,-0.000071201
1776086967.542495728,-2.597762881,0.149684755,9.503226047,-0.031128816,0.002022753,0.010022204,0.005918029,-0.001093215,-0.021448409,0.033820486,0.023235020,-0.017396786,0.991887946,-0.000060793,0.127066568,-0.003519418,0.009957649,0.006123362,-0.005671204,-0.000097633,0.000077685,-0.000071201
1776086967.546679258,-2.607386490,0.142467048,9.541720482,-0.028998286,0.002022753,0.012152733,0.006058576,-0.000994682,-0.021520535,0.033370496,0.023869731,-0.017084056,0.991889150,-0.000139405,0.127058356,-0.003474009,0.009957649,0.006123362,-0.005671204,-0.000097633,0.000077685,-0.000071201
1776086967.552480698,-2.626633707,0.147278853,9.556155895,-0.023671964,0.005218546,0.007891675,0.006250238,-0.000853640,-0.021617898,0.032703208,0.024753702,-0.016480863,0.991890209,-0.000238067,0.127051526,-0.003415479,0.009957649,0.006123362,-0.005671204,-0.000097633,0.000077685,-0.000071201
1776086967.556798697,-2.621821903,0.168931972,9.551344091,-0.020476170,0.007349075,0.008956939,0.006390325,-0.000745198,-0.021688033,0.032182007,0.025473997,-0.016004111,0.991890250,-0.000302795,0.127052113,-0.003376507,0.009957649,0.006123362,-0.005671204,-0.000097633,0.000077685,-0.000071201
1776086967.562484264,-2.588139273,0.178555581,9.517661460,-0.013019320,0.008414339,0.005761147,0.006571573,-0.000597397,-0.021777621,0.031575138,0.026517748,-0.015510105,0.991889713,-0.000373374,0.127057338,-0.003330121,0.009957649,0.006123362,-0.005671204,-0.000097633,0.000077685,-0.000071201
1776086967.566671848,-2.566486153,0.183367385,9.496008341,-0.010888791,0.011610133,0.012152733,0.006703036,-0.000484674,-0.021842105,0.031211901,0.027318948,-0.015287681,0.991888762,-0.000414962,0.127065579,-0.003293915,0.009957649,0.006123362,-0.005671204,-0.000097633,0.000077685,-0.000071201
1776086967.572487831,-2.549644838,0.164120168,9.479167026,-0.005562468,0.006283810,0.011087468,0.006883331,-0.000322663,-0.021930517,0.030788093,0.028393320,-0.015115315,0.991887860,-0.000460994,0.127073918,-0.003237325,0.009957649,0.006123362,-0.005671204,-0.000097633,0.000077685,-0.000071201
1776086967.576776981,-2.542427131,0.128031635,9.450296199,-0.005562468,0.002022753,0.014283262,0.007014767,-0.000199432,-0.021995307,0.030499611,0.029068474,-0.015095901,0.991888508,-0.000489019,0.127069853,-0.003194046,0.009957649,0.006123362,-0.005671204,-0.000097633,0.000077685,-0.000071201
1776086967.582496166,-2.573703860,0.137655244,9.438266689,-0.010888791,-0.000107776,0.018544320,0.004315932,0.002621192,-0.021200451,0.017165390,0.041510359,-0.012470724,0.991847928,0.000179620,0.127380353,-0.003449870,0.009953904,0.006121837,-0.005669913,-0.000069840,0.000052520,-0.000067595
1776086967.586767197,-2.602574686,0.125625733,9.469543417,-0.014084584,-0.006499363,0.022805378,0.004388267,0.002799703,-0.021253666,0.016707148,0.042081028,-0.012448392,0.991850692,0.000139185,0.127360543,-0.003387969,0.009953904,0.006121837,-0.005669913,-0.000069840,0.000052520,-0.000067595
1776086967.592358112,-2.588139273,0.156902461,9.450296199,-0.019410906,-0.009695157,0.030262228,0.004479902,0.003037229,-0.021323063,0.016072619,0.042887400,-0.012376594,0.991856062,0.000076481,0.127321358,-0.003289177,0.009953904,0.006121837,-0.005669913,-0.000069840,0.000052520,-0.000067595
1776086967.596695900,-2.556862544,0.154496559,9.435860786,-0.023671964,-0.012890950,0.034523286,0.004548715,0.003224765,-0.021376837,0.015654884,0.043578853,-0.012416757,0.991861141,0.000019114,0.127284112,-0.003198601,0.009953904,0.006121837,-0.005669913,-0.000069840,0.000052520,-0.000067595
1776086967.602484226,-2.525585816,0.132843440,9.423831276,-0.025802493,-0.013956215,0.031327493,0.004638148,0.003479502,-0.021449212,0.015246279,0.044438529,-0.012590291,0.991868688,-0.000066434,0.127228322,-0.003075030,0.009953904,0.006121837,-0.005669913,-0.000069840,0.000052520,-0.000067595
1776086967.606697559,-2.482279577,0.128031635,9.440672591,-0.032194078,-0.013956215,0.031327493,0.004702077,0.003667945,-0.021502588,0.015099550,0.045012469,-0.012746488,0.991874296,-0.000138039,0.127186625,-0.002987280,0.009953904,0.006121837,-0.005669913,-0.000069840,0.000052520,-0.000067595
1776086967.612492561,-2.465438262,0.103972614,9.471949319,-0.035389874,-0.022478329,0.030262228,0.004789560,0.003930866,-0.021576813,0.015092955,0.045728014,-0.012870443,0.991883548,-0.000250536,0.127117066,-0.002866351,0.009953904,0.006121837,-0.005669913,-0.000069840,0.000052520,-0.000067595
1776086967.616714001,-2.472655969,0.099160809,9.493602439,-0.041781463,-0.033130974,0.027066436,0.004853351,0.004124889,-0.021631118,0.015129666,0.046194907,-0.012857754,0.991892822,-0.000343151,0.127046349,-0.002781427,0.009953904,0.006121837,-0.005669913,-0.000069840,0.000052520,-0.000067595
1776086967.622494698,-2.525585816,0.089537201,9.565779504,-0.041781463,-0.046979412,0.017479055,0.004940623,0.004393699,-0.021704509,0.015064578,0.046807722,-0.012534244,0.991909929,-0.000481582,0.126914404,-0.002682275,0.009953904,0.006121837,-0.005669913,-0.000069840,0.000052520,-0.000067595
1776086967.626726627,-2.525585816,0.055854566,9.594650330,-0.034324609,-0.060827851,0.011087468,0.005004135,0.004592559,-0.021756555,0.014951243,0.047172775,-0.012062237,0.991926099,-0.000577324,0.126788711,-0.002627443,0.009953904,0.006121837,-0.005669913,-0.000069840,0.000052520,-0.000067595
1776086967.632590055,-2.508744501,0.036607348,9.570591308,-0.025802493,-0.070415236,0.011087468,0.005091417,0.004870215,-0.021825360,0.014820344,0.047534989,-0.011406893,0.991952798,-0.000688020,0.126580411,-0.002563715,0.009953904,0.006121837,-0.005669913,-0.000069840,0.000052520,-0.000067595
